R_0.05Hz,X_0.05Hz,R_0.1Hz,X_0.1Hz,R_0.2Hz,X_0.2Hz,R_0.4Hz,X_0.4Hz,R_1.0Hz,X_1.0Hz,R_2.0Hz,X_2.0Hz,R_4.0Hz,X_4.0Hz,R_10.0Hz,X_10.0Hz,R_20.0Hz,X_20.0Hz,R_40.0Hz,X_40.0Hz,R_100.0Hz,X_100.0Hz,R_200.0Hz,X_200.0Hz,R_400.0Hz,X_400.0Hz,R_1000.0Hz,X_1000.0Hz,time,SOH,Capacity,Battery_ID,Rs,Rct,f_peak,sigma,Phi_min,Abs_Z_0.05Hz,X_Sum,AUC_X,Z_magnitude_low,Relative_Rs,Relative_Rct,SOH_Trend
-0.0456764074252878,0.0074668433084419,0.0438677256291696,0.0008008742094411,0.0433516614289161,-0.0007001255041447,0.0473482695137348,-0.0010949540993822,0.0509265869184229,-0.0015055195958688,0.0532345627920227,-0.0015390106708215,0.0561470797999468,-0.0014239682953811,0.0597816232810864,-0.0018549609415665,0.0600163553223333,-0.0020068438772585,0.0627792591278469,-0.0009122212341843,0.0641718746920871,-0.001125930557348,0.0658292930421073,-0.0005756116295792,0.0651869731112205,-8.365407966518617e-05,0.0686108578549243,6.296716474872816e-05,1208615233.0,91.2790752110188,1.825581504220376,B0005,0.0686108578549243,0.0006071202110791984,20.0,-0.07880428560757849,-0.033425828752832384,0.04628269594863409,-0.004492115802568257,0.0033672927223202176,0.04628269594863409,1.0000491191036893,1.0,0.06934708168094303
-0.0571466706398158,0.0164740725476703,0.0439039567664771,0.0005487983960102,0.0441382932862202,-0.0005574377804014,0.0469650132449495,-0.0010550239595064,0.0488123636806391,-0.0025383646471693,0.0504113043334506,-0.0011958507696984,0.0540436033328496,-0.0014498816278219,0.0565921963963525,-0.0020679787286751,0.0604603284672709,-0.0017927590496821,0.0622383066945713,-0.0031816683217931,0.0685968636336087,-0.0018048629958046,0.0678358619592063,-0.000952006477424,0.0691927619399535,-0.0010264978761637,0.0712702881431353,-0.0005304481197039,1208621291.0,91.2790752110188,1.825581504220376,B0005,0.0712702881431353,0.0006071202110791984,40.0,-0.08861225618084888,-0.05195569378884869,0.05947383484795217,-0.0011299094101634025,0.005004751875918594,0.05947383484795217,1.0388120933645073,1.0,0.06970625998833582
-0.0502815322693026,-0.0053259599047934,0.0434681904080813,0.0003482600081231,0.0430859645418028,-0.0006172838130672,0.0469858372998665,-0.0011884962013158,0.0508858330804295,-0.0013575950608367,0.0521223759921517,-0.0014068369522047,0.0561127935186165,-0.0014637771362578,0.0576922830469385,-0.0018939099676438,0.0611540732348356,-0.0017205612123794,0.0631266399102414,-0.0012029886859559,0.0660586053159837,-0.00085912201927,0.0649476500687865,-0.0003933738377182,0.0666422202358445,9.605499088506112e-05,0.0676540684315594,-0.0003493414090825,1208633999.0,90.70155637541951,1.814031127508391,B0005,0.0666422202358445,0.0006071202110791984,10.0,-0.0824720299410702,-3.0360633619721433,0.05056281574691411,-0.017334931201517238,0.0032614126876761916,0.05056281574691411,0.9713549097854212,1.0,0.0682104585428761
-0.009946409878582,0.0003992192593022,0.0448936583291698,0.0005201812291754,0.0421665576480256,-0.000825126202157,0.046205599513518,-0.0006678444864074,0.0492311350332597,-0.0010890146548599,0.0504829281378727,-0.0014313452971128,0.0538202650873687,-0.001403283739111,0.0575939551070776,-0.0018219136363855,0.0617321551325239,-0.0015371061982134,0.0625480756318424,-0.000752808712474,0.0654025705401059,-0.0018961614938538,0.0674760532988947,-0.0015294373634899,0.0678127160572838,-0.0013119065054898,0.0688617988941371,-0.0007644454749051,1208640057.0,90.70155637541951,1.814031127508391,B0005,0.0688617988941371,0.0006071202110791984,100.0,-0.04690061558821264,-0.0316232193284149,0.009954418390330568,-0.014110993275982,0.004181439339522687,0.009954418390330568,1.0037067525025072,1.0,0.06826298931829959
-0.0121023368705235,0.0072589248442334,0.0444164686249457,0.0007957119600792,0.0433734944328525,-0.0005260880367403,0.0463835802045519,-0.0010526243936023,0.0516746062038378,-0.0013734275570578,0.0521710248461414,-0.0015789050883313,0.055194471860809,-0.0014726642563596,0.0618519527639737,-0.0022794392506017,0.0630018189924872,-0.0008158341395167,0.0628064924858398,-0.001271373067581,0.0648015697336239,-0.0007245277734295,0.0656671275863393,-0.000146265893136,0.065346474791798,-0.0007880621142713,0.0684939141452537,-0.0005277599191764,1208653306.0,90.7384597057947,1.8147691941158937,B0005,0.0656671275863393,0.0006071202110791984,10.0,-0.049344420889107087,-0.03683647880543216,0.014112354432264712,-0.0045023346854913,0.003360905801459107,0.014112354432264712,0.957142282576415,1.0,0.06686582410919399
-0.0400353247642622,-0.0058299733346934,0.045221030917896,0.0007007356432269,0.0437813550686034,-0.0004475446053486,0.0464477231985933,-0.0007781095235808,0.0486064191870783,-0.0012892135632711,0.0507398568621651,-0.001422250338161,0.053883686392906,-0.0015542560464141,0.0569220111089402,-0.0015247532219403,0.0604601522507794,-0.0018085518504964,0.0630932642411423,-0.0017582494075172,0.066519857907877,-0.0019232308022252,0.0678950061693143,-0.0009873579657211,0.0688735117320418,-0.0005064203546693,0.071638425834268,-0.0011310025583381,1208659346.0,90.7384597057947,1.8147691941158937,B0005,0.0688735117320418,0.0006071202110791984,100.0,-0.07329253461692448,-2.996988334792413,0.040457580477126685,-0.020260177929149702,0.00422855029225883,0.040457580477126685,1.0038774749449166,1.0,0.06769081724125883
0.0008588702425433,0.0006467635675248,0.0435916993648155,0.0004071915585452,0.0426187827448147,-0.0006857917571102,0.0467938735673747,-0.0014277477145409,0.0505930621073942,-0.0014136102115302,0.0524914542853749,-0.0014196197833991,0.0555709236655547,-0.0014292113655325,0.0579718313435082,-0.002032360287088,0.0613159415288597,-0.0011604783885017,0.0599459834099405,-0.0015628597209088,0.0660550341894614,-0.0008603770346635,0.0642844620976073,0.0001146671925537,0.0661378348168241,-0.0003233561549532,0.0690898976533441,-0.0006904941111611,1208672542.0,90.6984694355176,1.813969388710352,B0005,0.0642844620976073,0.0006071202110791984,10.0,-0.03841551236350045,-0.03504336905576404,0.0010751563634205925,-0.0118372842107655,0.003331022766003091,0.0010751563634205925,0.9369890087761475,1.0,0.06705006697838979
-0.0031911095810967,0.0032474409726692,0.0440474784692251,0.0005092522577983,0.0426806697468787,-0.0004633467279124,0.0464466123593191,-0.0010088996675481,0.0496658950717887,-0.0010731991529965,0.0506855036223461,-0.0014738879110516,0.0541588872457215,-0.0013707143912703,0.0574254164623957,-0.0019046161381799,0.0610689334663165,-0.0015207250202663,0.0642210186079313,-0.0011643099233612,0.0662480521806693,-0.0012452497525957,0.0688976539769206,-0.0007734626183081,0.0697975356294355,-0.0010293431576052,0.0707671858961687,-0.0007428007336391,1208678581.0,90.6984694355176,1.813969388710352,B0005,0.0707671858961687,0.0006071202110791984,10.0,-0.04159170896858147,-0.03315462619873861,0.004552917002267649,-0.010013861964266901,0.0037901552611738754,0.004552917002267649,1.0314790417947124,1.0,0.06701474857782186
0.0138217687926073,-0.0111752189047097,0.0441185950213966,0.0004896890619939,0.0431221134215951,-0.0005253604145981,0.0466307264013742,-0.0011808552323489,0.0502217540165234,-0.0014236515978078,0.0523282738614298,-0.0015719261964783,0.055262536194534,-0.0015662826278322,0.0597586272374948,-0.0016116639566378,0.0605171229749221,-0.0014895395942454,0.0618232683913731,-0.001664888524238,0.0656580475797918,-0.000777727822502,0.065123139917372,-0.0012982422386785,0.066385551345077,-0.0010008842279969,0.0694144892171353,-0.0011671705303616,1208691356.0,90.13828325839116,1.802765665167823,B0005,0.0656580475797918,0.0006071202110791984,40.0,-0.027298516314373498,-0.6799163709681314,0.017774330089330347,-0.0259637228064413,0.004073012206622423,0.017774330089330347,0.9570099354110655,1.0,0.06591714901302162
-0.0831165902335429,-0.0025312303300934,0.0432532296460553,0.0004676474387551,0.0430879492261074,-0.0002355698621908,0.0459290831062666,-0.0009909683491432,0.049214432361315,-0.0012247406212209,0.0502050694033908,-0.0013654807000639,0.0535182761225063,-0.0015144319074006,0.0565827827781082,-0.0017980125554005,0.0592570144767024,-0.0020487436244374,0.0621869999255279,-0.0017672015506735,0.0654996193620456,-0.0014894731300023,0.0654905355834997,-0.0008529082147385,0.0671173351432903,-0.0014690860560224,0.0691589640046176,-0.0011498469904978,1208697395.0,90.13828325839116,1.802765665167823,B0005,0.0654905355834997,0.0006071202110791984,20.0,-0.10987705727281513,-3.1111480909219513,0.08315512431013897,-0.017970046453130103,0.004506893943991827,0.08315512431013897,0.9545683360845357,1.0,0.06699402538058924
0.0040441593505582,0.005998745460094,0.0440307271001991,0.0005701742041175,0.0429902841092285,-0.0004307602004761,0.0484351724384786,-0.0017844163792737,0.0496288343864532,-0.0015631203435616,0.0516513369963497,-0.0015623714150915,0.0559307459764848,-0.0013853288863037,0.0577465219028358,-0.0016680452222607,0.0606138700900077,-0.0011840549619725,0.063157437204407,-0.001415334467047,0.0649284136015573,-0.0009324524953755,0.0633855139080406,-7.104785521380724e-05,0.0679707222805853,-0.0004576129564703,0.0681299131497802,-0.0001262690185217,1208710819.0,90.2038520058676,1.804077040117352,B0005,0.0633855139080406,0.0006071202110791984,10.0,-0.03686283524508307,-0.03682467980223107,0.007234650782705803,-0.006011894537356606,0.0031560947118988054,0.007234650782705803,0.9238862379727725,1.0,0.0662058434327372
-0.0388063101215459,-0.0086604598668419,0.0427152353308081,0.0005316195818934,0.0431412207590991,-0.0002718805240674,0.0461341223368934,-0.0010812863630564,0.0487696108011423,-0.0010612502235265,0.0497010526928474,-0.0018744966195911,0.0530557450058123,-0.0014011422059645,0.0566814997256056,-0.0018178849775627,0.0577863484087894,-0.0014424427233234,0.0620883221730088,-0.0009813019659569,0.063111049378254,-0.0011026593055828,0.0656047606413231,-0.0008864379555011,0.0669343512051706,-0.0008938784627371,0.0696688439354454,-0.0008015015520428,1208716018.0,90.2038520058676,1.804077040117352,B0005,0.0696688439354454,0.0006071202110791984,10.0,-0.07221291262018487,-2.9220193470351177,0.03976095157758143,-0.021745003163861198,0.003750263540498294,0.03976095157758143,1.0154699734834185,1.0,0.06711120689238081
-0.0503812201052965,0.0126568052732974,0.0455286302196412,0.000492002959433,0.0449410965680829,-0.0005501976080246,0.0488144604859688,-0.0006917351799635,0.0509379545857045,-0.0011411475767569,0.0525158898419688,-0.0014985523111021,0.0553106039224018,-0.0012183493733978,0.0578264499114827,-0.001525174689614,0.061377391508469,-0.0017139290487084,0.0615484694005327,-0.0009834129964338,0.0644623694723373,-0.0011197351503852,0.0668262761569085,-0.0006265302829957,0.0665131048318146,-0.0007041940269955,0.0699011277074707,-0.0013875117936646,1208849583.0,92.59012758352245,1.8518025516704488,B0005,0.0668262761569085,0.0006071202110791984,20.0,-0.0840936306360191,-0.02852747573801422,0.051946723275145094,-1.1661805311696501e-05,0.0035434352096427625,0.051946723275145094,0.9740376478749969,1.0,0.06776588396288288
0.0409464547950893,-0.0131408149726331,0.0462702309017356,0.0004688470725208,0.0442680695387622,0.0001985037605697,0.0491411381073585,-0.0012200655900572,0.0491228708361962,-0.0003952434495293,0.0542774676052436,-0.0022329309776341,0.0585826077790919,-0.0018382779333741,0.0615831519866797,-0.0017023819637427,0.0642845663379431,-0.0017477575810059,0.065018141368571,-0.0011783468005488,0.0660729831096528,-0.0008240978922131,0.0677304421467362,-0.0005509843673978,0.0701848648780099,-0.0001827852870741,0.0662748847516629,-0.0003300684434545,1208861672.0,91.53519228369714,1.8307038456739428,B0005,0.0701848648780099,0.0006071202110791984,20.0,-0.00584353295336494,-0.3105434352497022,0.04300340891640184,-0.0246764044255742,0.003490445903910708,0.04300340891640184,1.0229913236776087,1.0,0.06897600157243806
-0.0632764328319422,-0.0231209626344875,0.0458876846786883,0.000518689076844,0.0461495884827165,0.0002621187936737,0.0486563308163759,-0.0010566128550107,0.0539295278918757,-0.0024134569957578,0.0527216575914009,-0.0017638699158901,0.055365169499652,-0.0009447244817344,0.058219877167218,-0.0012544008123833,0.0586859152354409,-0.0013540568542779,0.0617041264490978,-0.0012476382326647,0.0626928950234613,-0.0014234378133925,0.0668484051052789,-0.0009351363485361,0.0678773068979483,-0.0013447269691324,0.06876392093601,-0.0007702075261674,1208867074.0,91.53519228369714,1.8307038456739428,B0005,0.06876392093601,0.0006071202110791984,100.0,-0.09536324390295375,-2.7912682975191263,0.06736828530607455,-0.0368484235689171,0.0039086274760068715,0.06736828530607455,1.0022801158320893,1.0,0.0680687839318595
-0.029916047085733,0.008234884376786,0.0464505089786045,0.0006736960617481,0.0449043314539085,-0.0006733226977081,0.0491086781175977,-0.0010949525118878,0.0526249610206892,-0.0014052129205204,0.0541457244512804,-0.0014866084515297,0.0577898228642086,-0.0012758797104496,0.0614626973072044,-0.0015315484638797,0.062479028612689,-0.0007083083399213,0.0647818163277815,-0.0006846225831831,0.0660344880457167,-0.000386015341592,0.0671314815896193,-0.0006719420535129,0.0699167096076156,-0.0010383567747157,0.0694361019558165,-0.0002629116494541,1208879184.0,90.99520544750634,1.8199041089501269,B0005,0.0694361019558165,0.0006071202110791984,10.0,-0.06662728447528349,-0.027448798456308637,0.031028747862825987,-0.002311101059820302,0.0028450437161020837,0.031028747862825987,1.0120776035439771,1.0,0.06824622977758114
-0.0181151835865966,-0.0034134068947868,0.0460251838011106,0.0004171258661951,0.0457377113909187,-0.0004327296551226,0.0481242634834346,-0.00091837437352,0.0504686402854968,-0.0011272203740487,0.0522696161769724,-0.0013403929164315,0.0556374774909034,-3.293894161727172e-05,0.0576517558352755,-0.0018857596189221,0.0611527977581161,-0.0029275597031169,0.0629566357976048,-0.00114783856786,0.0647422146733072,-0.0010761047510906,0.0651327557325526,-0.0006194108222269,0.067558858761855,-0.0008483477696908,0.068410998841494,-0.000947606652023,1208884568.0,90.99520544750634,1.8199041089501269,B0005,0.0651327557325526,0.0006071202110791984,20.0,-0.05620631693466488,-2.955348420422099,0.01843396926886548,-0.016300565174262073,0.0035737278958683453,0.01843396926886548,0.9493534555837083,1.0,0.06765855971235823
-0.0115070559678191,0.0039354114406201,0.0457070164415975,0.0005219117214923,0.044902456279098,-0.0005962753325022,0.0488731115251833,-0.0012156940888362,0.0525755258669489,-0.0012224202260975,0.0538267961143335,-0.0014080840501653,0.0586592060299961,-0.0016457223524638,0.0604155808679699,-0.0021189449445312,0.0635364724986143,-0.0015258403170801,0.0659721395085415,-0.0008692725051546,0.0665157153239257,-0.0011996042627035,0.0677135053855167,-0.0006143618809254,0.0681798224808083,-0.0007811585558137,0.0708670432870696,-0.0008763955283526,1208897192.0,90.4653981851426,1.809307963702852,B0005,0.0677135053855167,0.0006071202110791984,10.0,-0.050835665560944834,-0.03505845205333134,0.012161406179117805,-0.0096164508825137,0.003738248953383125,0.012161406179117805,0.9869696069883603,1.0,0.06850703774068205
-0.0301045371053964,0.0039686323788087,0.0456772979757219,0.0004667990673933,0.0449755496126514,-0.0004172660016293,0.0472992278314568,-0.0010780353786236,0.0505879538796896,-0.0011524615204003,0.0516317647005862,-0.0013216180750714,0.0552203882192809,-0.0010765281293549,0.0587360591262433,-0.0017521832939037,0.0625020050079956,-0.0014244805130652,0.0615049301606358,-0.0011262351055986,0.06451756580719,-0.0010996740034029,0.0660717273934171,-0.0009130127565038,0.0659875638041527,-0.0007690606564879,0.0672465145518954,-0.0002436386218709,1208902567.0,90.4653981851426,1.809307963702852,B0005,0.0672465145518954,0.0006071202110791984,10.0,-0.06570235080995557,-0.029822630790411996,0.030364999543690388,-0.007938762609710501,0.003358731025981093,0.030364999543690388,0.9801629034082948,1.0,0.06827988431092548
-0.0243103099030262,-0.0044492099282925,0.0465360949241071,0.0004803532195769,0.0452740410128248,-0.0006031233809864,0.0501758267349549,-0.0011743144530914,0.0533471569731073,-0.0014638478064568,0.0564078725164687,-0.0011724758123934,0.0593274001757281,-0.0018186779587356,0.0628895471374536,-0.0015342724401946,0.0648997003212297,-0.0013612056692211,0.0661380606456938,-0.0005797798394067,0.0661021717894934,-0.0010465319051374,0.0696886990088555,-0.0006701564818913,0.068796813615007,-0.0010262510553342,0.0730063110776291,5.082340345970275e-05,1208914573.0,90.230495229026,1.80460990458052,B0005,0.0730063110776291,0.0006071202110791984,10.0,-0.06266834787029693,-2.9605785474541872,0.02471409793148822,-0.016368670108104794,0.0032937315037898053,0.02471409793148822,1.0641157881536802,1.0,0.06869525286887493
-0.0033972959844455,-0.0038712859953981,0.0459947760579949,0.0004740132018701,0.0441985941004743,-0.0005048438782145,0.0488318526731634,-0.0009151203865085,0.0513474682561928,-0.0011674385902386,0.0540062734644579,-0.0012462701466834,0.0560294195519747,-0.00161394083276,0.0584596809030994,-0.0015286293627249,0.0604900539277595,-0.0010841133455855,0.0627487869243883,-0.0022448249692413,0.0640292001297389,-0.0010938860853893,0.0666445181600351,-0.0003997037019188,0.0683003348070336,-0.0001250234140159,0.0690139845298035,-0.0002897677997865,1208919930.0,90.230495229026,1.80460990458052,B0005,0.0683003348070336,0.0006071202110791984,40.0,-0.04358933931915292,-2.2910758950190053,0.005150580090057331,-0.0156108353065952,0.0033640146533538105,0.005150580090057331,0.9955230380982438,1.0,0.06841259625951263
-0.0215626897230637,0.0084181791379022,0.048417609474029,0.0005586006844603,0.0468103161040248,-0.0007839899374114,0.0485816049545261,-0.0013564944079486,0.0538157923248829,-0.0014515977167017,0.0559533065490124,-0.0017004193068185,0.058666028661321,-0.001326765569063,0.0627724434270333,-0.0016911648698713,0.0651298535218792,-0.0014233394059766,0.0667224899372402,-0.0010412654784597,0.0672095985222998,-0.0006438553837701,0.0703397088975822,-0.0006530226399513,0.0693613227338034,-0.0007627726369492,0.0719741004362421,-0.0007538418510656,1208932477.0,89.96885325986096,1.7993770651972192,B0005,0.0672095985222998,0.0006071202110791984,10.0,-0.05944395251668848,-0.03038061961487679,0.023147685156207926,-0.004611749381624501,0.003415627108660012,0.023147685156207926,0.979624827598837,1.0,0.06873047997714346
0.0366410531950335,0.0059454044692581,0.0461382926938237,0.0006374706153861,0.044494718350602,-0.0004055602838683,0.0516657865464305,-0.0013015949397958,0.0511803578703716,-0.00098605044475,0.0527354822176184,-0.0012637244644772,0.0564618621471294,-0.0014574283164088,0.0577148890392015,-0.0014183111660522,0.060703034874637,-0.0021727498847838,0.0624623446962273,-0.0014074766469704,0.0624476573472776,-0.0010470030070451,0.0644585158349999,-0.0005558973575456,0.0663002223387052,-0.0004330362447485,0.0699210325733325,-0.0007904534905994,1208937835.0,89.96885325986096,1.7993770651972192,B0005,0.0663002223387052,0.0006071202110791984,20.0,-0.011343628866772738,-0.035777827778099056,0.03712027227195874,-0.006656411162400898,0.0035216868719969664,0.03712027227195874,0.9663700618114656,1.0,0.06751664752048829
