R_0.05Hz,X_0.05Hz,R_0.1Hz,X_0.1Hz,R_0.2Hz,X_0.2Hz,R_0.4Hz,X_0.4Hz,R_1.0Hz,X_1.0Hz,R_2.0Hz,X_2.0Hz,R_4.0Hz,X_4.0Hz,R_10.0Hz,X_10.0Hz,R_20.0Hz,X_20.0Hz,R_40.0Hz,X_40.0Hz,R_100.0Hz,X_100.0Hz,R_200.0Hz,X_200.0Hz,R_400.0Hz,X_400.0Hz,R_1000.0Hz,X_1000.0Hz,time,SOH,Capacity,Battery_ID
-0.04567640742528786,0.007466843308441918,0.043867725629169685,0.0008008742094411137,0.04335166142891618,-0.0007001255041447979,0.047348269513734866,-0.0010949540993822828,0.050926586918422945,-0.0015055195958688034,0.05323456279202272,-0.0015390106708215753,0.056147079799946806,-0.001423968295381135,0.059781623281086445,-0.0018549609415665152,0.060016355322333355,-0.0020068438772585864,0.06277925912784697,-0.0009122212341843846,0.0641718746920871,-0.0011259305573480018,0.06582929304210733,-0.0005756116295792413,0.0651869731112205,-8.365407966518617e-05,0.06861085785492435,6.296716474872816e-05,1208615233.0,91.2790752110188,1.8255815042203762,B0005
-0.05714667063981583,0.016474072547670332,0.043903956766477195,0.000548798396010216,0.04413829328622027,-0.000557437780401418,0.04696501324494954,-0.0010550239595064539,0.04881236368063913,-0.0025383646471693745,0.050411304333450604,-0.0011958507696984049,0.054043603332849674,-0.001449881627821913,0.05659219639635253,-0.002067978728675161,0.06046032846727092,-0.001792759049682108,0.06223830669457138,-0.0031816683217931008,0.06859686363360874,-0.00180486299580469,0.06783586195920631,-0.0009520064774240043,0.06919276193995352,-0.0010264978761637448,0.07127028814313534,-0.0005304481197039987,1208621291.0,91.2790752110188,1.8255815042203762,B0005
-0.05028153226930264,-0.005325959904793479,0.0434681904080813,0.0003482600081231148,0.04308596454180282,-0.0006172838130672017,0.04698583729986657,-0.0011884962013158995,0.05088583308042952,-0.001357595060836772,0.05212237599215173,-0.0014068369522047639,0.05611279351861658,-0.0014637771362578825,0.057692283046938526,-0.0018939099676438976,0.06115407323483565,-0.0017205612123794628,0.06312663991024145,-0.0012029886859559254,0.0660586053159837,-0.0008591220192700884,0.06494765006878658,-0.0003933738377182314,0.06664222023584454,9.605499088506112e-05,0.06765406843155944,-0.00034934140908257855,1208633999.0,90.70155637541953,1.8140311275083907,B0005
-0.00994640987858202,0.00039921925930226887,0.04489365832916986,0.0005201812291754916,0.0421665576480256,-0.0008251262021570902,0.04620559951351808,-0.0006678444864074758,0.0492311350332597,-0.0010890146548599414,0.05048292813787273,-0.0014313452971128839,0.0538202650873687,-0.0014032837391110076,0.05759395510707761,-0.001821913636385569,0.06173215513252394,-0.0015371061982134373,0.06254807563184249,-0.0007528087124740912,0.06540257054010595,-0.001896161493853815,0.06747605329889478,-0.0015294373634899025,0.06781271605728383,-0.0013119065054898614,0.06886179889413718,-0.0007644454749051596,1208640057.0,90.70155637541953,1.8140311275083907,B0005
-0.012102336870523586,0.007258924844233462,0.04441646862494576,0.0007957119600792695,0.043373494432852516,-0.000526088036740332,0.0463835802045519,-0.0010526243936023075,0.05167460620383783,-0.001373427557057896,0.05217102484614144,-0.0015789050883313381,0.05519447186080904,-0.0014726642563596382,0.06185195276397378,-0.002279439250601722,0.06300181899248725,-0.0008158341395167893,0.06280649248583985,-0.0012713730675810073,0.0648015697336239,-0.0007245277734295184,0.0656671275863393,-0.00014626589313607359,0.06534647479179805,-0.0007880621142713148,0.06849391414525377,-0.0005277599191764613,1208653306.0,90.7384597057947,1.8147691941158939,B0005
-0.04003532476426222,-0.005829973334693409,0.045221030917896095,0.0007007356432269868,0.043781355068603464,-0.0004475446053486857,0.046447723198593346,-0.00077810952358089,0.04860641918707834,-0.0012892135632711994,0.05073985686216512,-0.0014222503381610837,0.053883686392906034,-0.0015542560464141572,0.05692201110894027,-0.0015247532219403953,0.06046015225077945,-0.0018085518504964684,0.06309326424114235,-0.0017582494075172774,0.06651985790787708,-0.0019232308022252864,0.06789500616931435,-0.0009873579657211351,0.0688735117320418,-0.0005064203546693845,0.07163842583426802,-0.0011310025583381857,1208659346.0,90.7384597057947,1.8147691941158939,B0005
0.0008588702425433373,0.0006467635675248796,0.04359169936481554,0.00040719155854523177,0.04261878274481477,-0.0006857917571102113,0.04679387356737471,-0.0014277477145409625,0.05059306210739426,-0.0014136102115302584,0.05249145428537492,-0.0014196197833991101,0.055570923665554786,-0.001429211365532556,0.05797183134350826,-0.002032360287088005,0.06131594152885973,-0.0011604783885017429,0.0599459834099405,-0.0015628597209088396,0.0660550341894614,-0.0008603770346635358,0.06428446209760731,0.00011466719255379945,0.06613783481682414,-0.0003233561549532622,0.06908989765334411,-0.0006904941111611992,1208672542.0,90.69846943551761,1.813969388710352,B0005
-0.003191109581096724,0.003247440972669279,0.044047478469225104,0.0005092522577983387,0.0426806697468787,-0.000463346727912472,0.0464466123593191,-0.0010088996675481382,0.049665895071788764,-0.0010731991529965403,0.05068550362234616,-0.001473887911051632,0.05415888724572152,-0.0013707143912703285,0.057425416462395795,-0.0019046161381799241,0.061068933466316595,-0.0015207250202663159,0.0642210186079313,-0.001164309923361297,0.06624805218066938,-0.0012452497525957508,0.06889765397692066,-0.0007734626183081264,0.06979753562943551,-0.001029343157605284,0.07076718589616872,-0.0007428007336391752,1208678581.0,90.69846943551761,1.813969388710352,B0005
0.013821768792607332,-0.011175218904709775,0.04411859502139662,0.000489689061993997,0.04312211342159514,-0.0005253604145981133,0.04663072640137422,-0.0011808552323489224,0.05022175401652344,-0.0014236515978078097,0.05232827386142985,-0.0015719261964783817,0.055262536194534,-0.0015662826278322025,0.05975862723749481,-0.001611663956637883,0.060517122974922156,-0.0014895395942454413,0.06182326839137311,-0.0016648885242380915,0.06565804757979186,-0.0007777278225020507,0.065123139917372,-0.001298242238678552,0.06638555134507709,-0.0010008842279969757,0.0694144892171353,-0.0011671705303616256,1208691356.0,90.13828325839116,1.802765665167823,B0005
-0.08311659023354298,-0.0025312303300934497,0.04325322964605537,0.0004676474387551961,0.04308794922610742,-0.00023556986219089575,0.04592908310626669,-0.0009909683491432526,0.04921443236131506,-0.0012247406212209056,0.05020506940339085,-0.001365480700063923,0.053518276122506356,-0.0015144319074006766,0.05658278277810822,-0.0017980125554005,0.05925701447670241,-0.00204874362443745,0.06218699992552799,-0.0017672015506735598,0.06549961936204562,-0.0014894731300023945,0.06549053558349975,-0.0008529082147385079,0.06711733514329031,-0.0014690860560224934,0.06915896400461763,-0.0011498469904978677,1208697395.0,90.13828325839116,1.802765665167823,B0005
0.004044159350558284,0.005998745460094017,0.04403072710019917,0.0005701742041175449,0.04299028410922851,-0.0004307602004761978,0.048435172438478634,-0.0017844163792737494,0.04962883438645329,-0.0015631203435616942,0.05165133699634974,-0.0015623714150915019,0.055930745976484855,-0.0013853288863037042,0.057746521902835884,-0.0016680452222607547,0.06061387009000779,-0.0011840549619725489,0.06315743720440703,-0.0014153344670470689,0.06492841360155731,-0.0009324524953755059,0.06338551390804069,-7.104785521380724e-05,0.06797072228058539,-0.0004576129564703039,0.0681299131497802,-0.00012626901852176483,1208710819.0,90.2038520058676,1.804077040117352,B0005
-0.038806310121545985,-0.0086604598668419,0.04271523533080819,0.0005316195818934267,0.043141220759099194,-0.0002718805240674105,0.04613412233689344,-0.001081286363056497,0.04876961080114231,-0.0010612502235265333,0.04970105269284748,-0.0018744966195911998,0.05305574500581238,-0.0014011422059645102,0.05668149972560565,-0.001817884977562749,0.05778634840878944,-0.0014424427233234016,0.06208832217300882,-0.0009813019659569843,0.063111049378254,-0.0011026593055828999,0.06560476064132313,-0.0008864379555011158,0.06693435120517068,-0.0008938784627371676,0.06966884393544549,-0.000801501552042873,1208716018.0,90.2038520058676,1.804077040117352,B0005
-0.05038122010529652,0.012656805273297477,0.04552863021964126,0.0004920029594330423,0.0449410965680829,-0.0005501976080246622,0.04881446048596886,-0.000691735179963542,0.05093795458570455,-0.001141147576756937,0.05251588984196886,-0.0014985523111021063,0.05531060392240189,-0.0012183493733978184,0.0578264499114827,-0.0015251746896140057,0.061377391508469006,-0.0017139290487084308,0.06154846940053271,-0.0009834129964338214,0.06446236947233734,-0.0011197351503852153,0.06682627615690853,-0.0006265302829957563,0.06651310483181469,-0.0007041940269955762,0.06990112770747076,-0.0013875117936646636,1208849583.0,92.59012758352243,1.8518025516704486,B0005
0.04094645479508931,-0.013140814972633119,0.04627023090173568,0.00046884707252088594,0.04426806953876223,0.0001985037605697839,0.04914113810735856,-0.0012200655900572136,0.04912287083619624,-0.0003952434495293667,0.054277467605243615,-0.0022329309776341548,0.0585826077790919,-0.0018382779333741622,0.06158315198667978,-0.0017023819637427553,0.06428456633794312,-0.0017477575810059195,0.06501814136857105,-0.0011783468005488738,0.06607298310965286,-0.0008240978922131436,0.06773044214673624,-0.0005509843673978494,0.07018486487800997,-0.0001827852870741184,0.06627488475166292,-0.0003300684434545908,1208861672.0,91.53519228369714,1.8307038456739428,B0005
-0.06327643283194226,-0.02312096263448754,0.04588768467868836,0.000518689076844,0.04614958848271652,0.0002621187936737346,0.04865633081637591,-0.0010566128550107416,0.05392952789187574,-0.0024134569957578412,0.05272165759140093,-0.0017638699158901818,0.055365169499652055,-0.0009447244817344981,0.05821987716721803,-0.0012544008123833554,0.05868591523544095,-0.0013540568542779366,0.061704126449097806,-0.001247638232664762,0.06269289502346134,-0.0014234378133925634,0.06684840510527898,-0.0009351363485361659,0.06787730689794831,-0.0013447269691324927,0.06876392093601008,-0.0007702075261674088,1208867074.0,91.53519228369714,1.8307038456739428,B0005
-0.029916047085733085,0.008234884376786088,0.046450508978604504,0.0006736960617481172,0.0449043314539085,-0.0006733226977081584,0.04910867811759774,-0.0010949525118878157,0.05262496102068925,-0.0014052129205204742,0.05414572445128049,-0.0014866084515297708,0.05778982286420863,-0.00127587971044961,0.061462697307204425,-0.0015315484638797569,0.06247902861268908,-0.0007083083399213375,0.06478181632778159,-0.0006846225831831638,0.06603448804571675,-0.0003860153415920418,0.06713148158961932,-0.0006719420535129363,0.0699167096076156,-0.0010383567747157126,0.06943610195581654,-0.00026291164945418493,1208879184.0,90.99520544750634,1.8199041089501267,B0005
-0.018115183586596667,-0.0034134068947868144,0.04602518380111063,0.0004171258661951957,0.045737711390918756,-0.00043272965512267244,0.048124263483434654,-0.0009183743735200271,0.05046864028549681,-0.0011272203740487305,0.05226961617697245,-0.0013403929164315755,0.055637477490903454,-3.293894161727172e-05,0.05765175583527557,-0.0018857596189221222,0.061152797758116155,-0.002927559703116962,0.06295663579760481,-0.0011478385678600842,0.06474221467330729,-0.0010761047510906266,0.0651327557325526,-0.0006194108222269801,0.06755885876185504,-0.0008483477696908134,0.06841099884149408,-0.0009476066520230697,1208884568.0,90.99520544750634,1.8199041089501267,B0005
-0.011507055967819119,0.00393541144062011,0.04570701644159756,0.0005219117214923187,0.04490245627909804,-0.0005962753325022949,0.04887311152518336,-0.0012156940888362639,0.05257552586694891,-0.0012224202260975663,0.05382679611433358,-0.001408084050165367,0.05865920602999612,-0.0016457223524638071,0.06041558086796999,-0.0021189449445312048,0.06353647249861438,-0.0015258403170801994,0.0659721395085415,-0.0008692725051546801,0.06651571532392575,-0.0011996042627035945,0.06771350538551675,-0.0006143618809254059,0.06817982248080837,-0.0007811585558137633,0.07086704328706965,-0.0008763955283526979,1208897192.0,90.46539818514259,1.8093079637028517,B0005
-0.03010453710539649,0.003968632378808733,0.045677297975721926,0.0004667990673933211,0.0449755496126514,-0.0004172660016293985,0.04729922783145686,-0.0010780353786236326,0.050587953879689694,-0.00115246152040037,0.05163176470058625,-0.0013216180750714843,0.05522038821928094,-0.0010765281293549714,0.05873605912624335,-0.0017521832939037438,0.0625020050079956,-0.0014244805130652588,0.06150493016063581,-0.0011262351055986459,0.06451756580719001,-0.0010996740034029857,0.0660717273934171,-0.0009130127565038441,0.0659875638041527,-0.0007690606564879086,0.06724651455189545,-0.00024363862187093405,1208902567.0,90.46539818514259,1.8093079637028517,B0005
-0.02431030990302627,-0.00444920992829257,0.04653609492410713,0.00048035321957691913,0.04527404101282487,-0.0006031233809864038,0.05017582673495498,-0.0011743144530914503,0.053347156973107386,-0.0014638478064568849,0.05640787251646873,-0.0011724758123934373,0.05932740017572819,-0.0018186779587356355,0.06288954713745361,-0.001534272440194607,0.06489970032122978,-0.001361205669221116,0.06613806064569383,-0.0005797798394067054,0.06610217178949342,-0.001046531905137481,0.06968869900885559,-0.0006701564818913724,0.06879681361500703,-0.0010262510553342217,0.07300631107762917,5.082340345970275e-05,1208914573.0,90.23049522902599,1.80460990458052,B0005
-0.0033972959844455752,-0.003871285995398166,0.04599477605799497,0.00047401320187014014,0.04419859410047434,-0.0005048438782145741,0.048831852673163416,-0.0009151203865085224,0.05134746825619288,-0.0011674385902386882,0.05400627346445795,-0.0012462701466834666,0.05602941955197476,-0.0016139408327600813,0.05845968090309949,-0.0015286293627249843,0.06049005392775956,-0.0010841133455855364,0.06274878692438837,-0.002244824969241356,0.06402920012973898,-0.0010938860853893589,0.06664451816003514,-0.0003997037019188674,0.06830033480703361,-0.0001250234140159818,0.06901398452980356,-0.0002897677997865301,1208919930.0,90.23049522902599,1.80460990458052,B0005
-0.021562689723063726,0.00841817913790224,0.048417609474029046,0.0005586006844603117,0.04681031610402488,-0.0007839899374114218,0.04858160495452614,-0.0013564944079486477,0.053815792324882976,-0.0014515977167017542,0.05595330654901248,-0.0017004193068185269,0.05866602866132106,-0.0013267655690630236,0.0627724434270333,-0.00169116486987133,0.06512985352187925,-0.001423339405976659,0.06672248993724023,-0.0010412654784597488,0.0672095985222998,-0.0006438553837701727,0.07033970889758226,-0.0006530226399513097,0.06936132273380348,-0.0007627726369492876,0.0719741004362421,-0.0007538418510656887,1208932477.0,89.96885325986096,1.7993770651972192,B0005
0.03664105319503355,0.005945404469258104,0.04613829269382374,0.0006374706153861197,0.04449471835060202,-0.0004055602838683152,0.051665786546430593,-0.0013015949397958298,0.05118035787037162,-0.0009860504447500185,0.052735482217618465,-0.0012637244644772478,0.056461862147129456,-0.0014574283164088698,0.057714889039201564,-0.0014183111660522752,0.06070303487463706,-0.0021727498847838975,0.06246234469622736,-0.0014074766469704715,0.06244765734727762,-0.0010470030070451012,0.06445851583499992,-0.0005558973575456487,0.06630022233870526,-0.00043303624474857696,0.06992103257333251,-0.0007904534905994742,1208937835.0,89.96885325986096,1.7993770651972192,B0005
-0.044233879098349374,-0.010801241001140459,0.046461496742100435,0.00041212710278762187,0.046307611896331924,-0.0007195406350861988,0.04979128555911878,-0.0013004868889508658,0.05327945008222866,-0.001237047696896178,0.05496039715458531,-0.0018036108302566431,0.055052275426314294,-0.001880736312388131,0.061854860701186114,-0.001791843615512184,0.06445055058189637,-0.0018617649578351234,0.06539904937466236,-0.0011915278964163226,0.06672768357652263,-0.0009274929278433264,0.06732144412909909,-0.0003417533085409201,0.06883593314004961,6.936289628652718e-05,0.07221677041403943,-0.000422586076316495,1208950270.0,89.42216167685231,1.7884432335370462,B0005
-0.02440311809317102,-0.0030742020538971496,0.0458008754622001,0.0005488361588309405,0.04566470623900344,-0.0003379307081472018,0.04796564399128376,-0.0009397214742700166,0.05121899076082749,-0.001167135901064076,0.05299998726725015,-0.0013116035173463753,0.05662533507849914,-0.0015152789348506761,0.058284753510768984,-0.0013511421188364835,0.060552933935081925,-0.001414487897570865,0.06352766256750618,-0.0015649800498805026,0.06543831688506789,-0.0008503197127434385,0.06522757999426472,-0.0004997072445483417,0.06693714879435339,-0.00047765489195882466,0.0667704438573353,-0.0005508801814427207,1208955619.0,89.42216167685231,1.7884432335370462,B0005
-0.026552934115176726,-0.0091667207704298,0.04623559271022426,0.0004134755085737062,0.04575144665175486,-0.0006304636900521287,0.04930346859568274,-0.0013263062373707697,0.05334167669729566,-0.00134635247065671,0.055024052091258394,-0.0017111476950412076,0.05796760716433405,-0.001648334937158692,0.058501915496466356,-0.001447308685742892,0.06308508381770538,-0.0015341506392423762,0.06488435020937179,-0.0008364439025342988,0.06632730072971496,-0.0013746466160220992,0.07019771757174136,-0.00017551210936137446,0.06960270859486628,-0.0006248776841661223,0.07043974414194303,-0.00013709434006638153,1208967586.0,89.14615242126361,1.7829230484252723,B0005
-0.023756491768759783,-0.0012600053671379878,0.046175039097145515,0.0003641947184394098,0.04491720655165117,-0.00034161609245963136,0.048234188668744786,-0.0011090533717111144,0.05145507004530461,-0.0010010691058617474,0.0520452895106206,-0.0013740638131437867,0.05545212472497578,-0.001369804142395511,0.05824805526064454,-0.0013967233166235573,0.06593783604692757,-0.001772735783007927,0.06359422270338273,-0.001193145491106615,0.06394875633301994,-0.0007043126244129617,0.06583930809071871,-0.0009268554365652933,0.06651228538519455,-0.0010093779460381726,0.06980814359872768,-0.0006766938053330837,1208972915.0,89.14615242126361,1.7829230484252723,B0005
-0.040894122311859994,0.009248943857699525,0.04542003218883631,0.0006983279300564418,0.045092359642726794,-0.0007768911681505993,0.04981672304406237,-0.0011658837581168696,0.053405483908117564,-0.0015701133800371414,0.05550824670360385,-0.001733634261175823,0.06024672451090575,-0.0016151717524968236,0.05957747165048907,-0.0017456983251002678,0.06513299285822811,-0.001668028036625532,0.06671163909639868,-0.0012784480124633797,0.06709856862953421,-0.0012484538169810152,0.0687519232533663,-0.0003645825799105989,0.06972439069784747,-0.0007744390019074222,0.06927623631721026,-0.0009295456904738274,1208985492.0,88.65168579009143,1.7730337158018288,B0005
-0.006647628882002352,0.0011113064803805798,0.04599457536740563,0.00043932968596614014,0.04498596906248712,-0.0002912173902446054,0.048107696885143464,-0.0009853868093738097,0.05144552957489931,-0.0011512031476352074,0.052875440802900964,-0.001181308657500978,0.05559043047400151,-0.0015491239964687362,0.05711354565325358,-0.0014449575165610528,0.06043432047235582,-0.001417157663927545,0.06330092392766921,-0.0017830808777808068,0.06428043252893825,-0.0015000576732630277,0.06758241118295105,-0.000641814816301052,0.06608484989918531,-0.0006590805205361101,0.06723350958256742,-0.0007612213670481759,1208990813.0,88.65168579009143,1.7730337158018288,B0005
-0.05380409792312457,0.00048343285921218155,0.046356825326973654,0.0005225257426531432,0.046046536123424645,-0.00046797500241831656,0.04989278247636024,-0.0012556339345164412,0.05281783482223759,-0.0013967534381129974,0.055123644166082515,-0.0017182715936855416,0.05759817205881752,-0.0024604565549396122,0.060878285649514585,-0.0015258155515620506,0.0658796135637552,-0.0018524981310454377,0.06758751218793395,-0.0011527454046581826,0.06674384635981338,-0.0010083858036260929,0.06916428247314978,-0.000739328432669236,0.06956600581935678,-0.0011764357174161837,0.07103425845590626,0.00018254370323789767,1209003456.0,88.65188775394685,1.773037755078937,B0005
-0.07663885265684528,-0.01556894183924078,0.04786554317870214,0.0007220555146727033,0.04681194156217942,5.634118132375959e-05,0.05025136331643661,-0.0009898509599918478,0.05317085708233296,-0.0010575228875371184,0.05460813697555768,-0.0015093578928008725,0.0573973782407566,-0.0012418888974155963,0.0583940121283514,-0.0016889086499129854,0.06171972805577959,-0.0009593787231099599,0.06604582631765937,-0.0003257656850596896,0.06644492810917677,-0.0012882826631505557,0.06663555539519088,-0.00030228311805500276,0.0691618021061013,-0.001177177682169314,0.07102423307098099,-0.0007206725083579726,1209008768.0,88.65188775394685,1.773037755078937,B0005
-0.06294312037705171,0.046423290653693675,0.04738317330512689,0.0005453826948535601,0.04725928821634449,-0.0019953888418779574,0.05050224480796641,-0.0010503504858538695,0.05354764464913873,-0.0012760640556353064,0.05611055990780784,-0.0014555004077973805,0.0611288169692133,-0.0010665093021065236,0.06163417229446846,-0.0018195841776170467,0.06631574670074165,-0.00046880128626880627,0.06681446849747474,-0.001059062230905625,0.06773771724939966,-0.0009637056290683106,0.06600870087735178,0.000316122503256282,0.06944552218341787,-0.00027156268072895366,0.06940050051823889,-0.0008530692978859329,1209021247.0,88.39360553331026,1.7678721106662054,B0005
0.18823636584904488,0.03210569600741887,0.0477389836612752,0.0005852098646833355,0.039619853267771385,-0.001536497642169797,0.05096460576509676,-0.0011995937133707144,0.0567926083251134,-0.0015853659865475976,0.05479480972760239,-0.0012245438794162187,0.05584639269660804,-0.0013638754106808965,0.058834407316048935,-0.001449775261700054,0.06256609703744284,-0.0011369074585599775,0.0655170403968426,-0.0014544751486928232,0.06430518013859371,-0.0006223450323288338,0.06687340717996651,-0.0006756302513901421,0.06692958326423962,-0.0005582500160408885,0.06851383729164118,-0.0005777651817958326,1209026560.0,88.39360553331026,1.7678721106662054,B0005
-0.11542085626370718,0.04453883188417204,0.046793716141263375,0.0005443247577105579,0.04986297497326434,-0.00184703591691453,0.05054829847586136,-0.0011041817040097263,0.05337341204834867,-0.0014408935398822263,0.05588905293711107,-0.0015706243487943973,0.05941911195086942,-0.0015263511559650065,0.06266422539441593,-0.0020227789360742813,0.06408770788469526,-0.0016100696772728006,0.0659573021674691,-0.0008634798668581835,0.06716314658012171,-0.0009259281732334247,0.06808772682730857,-0.00040687281376058026,0.06646551534695537,-0.000874474894236252,0.0707695477851305,-0.0005212245691547806,1209038782.0,88.11575352046543,1.7623150704093087,B0005
