R_0.05Hz,R_0.1Hz,R_0.2Hz,R_0.4Hz,R_1.0Hz,R_10.0Hz,R_100.0Hz,R_1kHz,R_2.0Hz,R_20.0Hz,R_200.0Hz,R_4.0Hz,R_40.0Hz,R_400.0Hz,X_0.05Hz,X_0.1Hz,X_0.2Hz,X_0.4Hz,X_1.0Hz,X_10.0Hz,X_100.0Hz,X_1kHz,X_2.0Hz,X_20.0Hz,X_200.0Hz,X_4.0Hz,X_40.0Hz,X_400.0Hz,BATTERY_ID,MEASURE_ID,SOH,battery_id,data_source,filename,R_1Hz,X_1Hz,R_2Hz,X_2Hz,R_4Hz,X_4Hz,R_10Hz,X_10Hz,R_20Hz,X_20Hz,R_40Hz,X_40Hz,R_100Hz,X_100Hz,R_200Hz,X_200Hz,R_400Hz,X_400Hz,R_8Hz,R_16Hz,R_31Hz,R_62Hz,R_125Hz,R_250Hz,R_500Hz,X_8Hz,X_16Hz,X_31Hz,X_62Hz,X_125Hz,X_250Hz,X_500Hz,battery_condition,original_row_idx,SOC,Temperature
0.1040243592714618,0.1024250491988911,0.101335175630027,0.1008518523600346,0.0998519972293073,0.0965649142847503,0.0887620583452147,0.0817130024497124,0.0992101288398815,0.0945743467938804,0.0862453029998663,0.098354919062155,0.0921781764837348,0.0840527669937366,-0.0048447041976819,-0.0038397819255618,-0.0026342312704152,-0.0019940630669241,-0.0019687481606879,-0.0037497771190078,-0.0052693057444603,-0.0031481951904591,-0.0022918008343858,-0.0046195917168244,-0.0049244319466852,-0.0026940598042032,-0.0051595729923569,-0.0042515128002163,5.0,05_7,80.5,5.0,spectroscopy,Spec_Batt5_Meas05_7_SOH80.5.csv,0.0998519972293073,-0.0019687481606879,0.0992101288398815,-0.0022918008343858,0.098354919062155,-0.0026940598042032,0.0965649142847503,-0.0037497771190078,0.0945743467938804,-0.0046195917168244,0.0921781764837348,-0.0051595729923569,0.0887620583452147,-0.0052693057444603,0.0862453029998663,-0.0049244319466852,0.0840527669937366,-0.0042515128002163,,,,,,,,,,,,,,,,,,
0.105958069077253,0.1041788513574785,0.1029708191112684,0.1023638038490192,0.101132428426518,0.0967393609208168,0.0870803741421321,0.0791425531931545,0.1003126062480831,0.0940886960321009,0.0842386483446716,0.0990396042551422,0.0911779839164781,0.0817527550712461,-0.0051624869674711,-0.0042140941063589,-0.0029142539140116,-0.0023787290659172,-0.0024380628912094,-0.0048590442750285,-0.0061468028953559,-0.0035856115495904,-0.002899005139492,-0.0057677381060601,-0.0056497523538008,-0.0035552391091547,-0.0062071387235402,-0.0048226724467587,2.0,02_7,90.4,2.0,spectroscopy,Spec_Batt2_Meas02_7_SOH90.4.csv,0.101132428426518,-0.0024380628912094,0.1003126062480831,-0.002899005139492,0.0990396042551422,-0.0035552391091547,0.0967393609208168,-0.0048590442750285,0.0940886960321009,-0.0057677381060601,0.0911779839164781,-0.0062071387235402,0.0870803741421321,-0.0061468028953559,0.0842386483446716,-0.0056497523538008,0.0817527550712461,-0.0048226724467587,,,,,,,,,,,,,,,,,,
0.1041127784879784,0.102436642237454,0.1013407317784591,0.1009324203008291,0.099999239753356,0.0966691219311534,0.0883275464871319,0.0810323970418751,0.0993592531016913,0.0945573238376061,0.08567222067843,0.0985482825961429,0.0920286093873879,0.0833580665252032,-0.0047711761539508,-0.0038254134460946,-0.0025511298269219,-0.0019645521377661,-0.0019491974800346,-0.0039779508384227,-0.0055990924939376,-0.0032289639569706,-0.002276508679806,-0.0048925872193875,-0.0051374523698483,-0.002731755396951,-0.0054679283849364,-0.0044053657615516,5.0,05_4,81.3,5.0,spectroscopy,Spec_Batt5_Meas05_4_SOH81.3.csv,0.099999239753356,-0.0019491974800346,0.0993592531016913,-0.002276508679806,0.0985482825961429,-0.002731755396951,0.0966691219311534,-0.0039779508384227,0.0945573238376061,-0.0048925872193875,0.0920286093873879,-0.0054679283849364,0.0883275464871319,-0.0055990924939376,0.08567222067843,-0.0051374523698483,0.0833580665252032,-0.0044053657615516,,,,,,,,,,,,,,,,,,
0.1085295080805367,0.106782636685094,0.1055217808668508,0.1049279382501739,0.1035984631981914,0.0991519157771466,0.0892454139597685,0.0810049527657311,0.1027584785760782,0.0964906358665348,0.0862669995917538,0.1016131078182712,0.0934125969237114,0.0836958242383406,-0.005294312075968,-0.0043153781346753,-0.0030528210597194,-0.0024534564131309,-0.0024985195704006,-0.0049712416768866,-0.0064062701425954,-0.0035958565940711,-0.002993532236556,-0.0059461054484661,-0.0058553409917489,-0.0035853102169674,-0.0064229873537634,-0.0050227417080281,2.0,02_6,83.1,2.0,spectroscopy,Spec_Batt2_Meas02_6_SOH83.1.csv,0.1035984631981914,-0.0024985195704006,0.1027584785760782,-0.002993532236556,0.1016131078182712,-0.0035853102169674,0.0991519157771466,-0.0049712416768866,0.0964906358665348,-0.0059461054484661,0.0934125969237114,-0.0064229873537634,0.0892454139597685,-0.0064062701425954,0.0862669995917538,-0.0058553409917489,0.0836958242383406,-0.0050227417080281,,,,,,,,,,,,,,,,,,
0.1041721156241149,0.1025725795690447,0.1014476003194283,0.1008995781215068,0.0998169493332041,0.0959962934588423,0.0871517092090323,0.0794972690115465,0.0990272874519739,0.0936367330696848,0.0844262172126673,0.0980817136217879,0.0908999529930448,0.0820669848657243,-0.0050122643940905,-0.0039431211493694,-0.0027523559261276,-0.0021452584491774,-0.0021989306372754,-0.0043966668089376,-0.0057599905858893,-0.0035026978947513,-0.0025647378965057,-0.0052916292918747,-0.0053422401342906,-0.0031280281743653,-0.0057558033157256,-0.0046567862900062,3.0,03_5,89.2,3.0,spectroscopy,Spec_Batt3_Meas03_5_SOH89.2.csv,0.0998169493332041,-0.0021989306372754,0.0990272874519739,-0.0025647378965057,0.0980817136217879,-0.0031280281743653,0.0959962934588423,-0.0043966668089376,0.0936367330696848,-0.0052916292918747,0.0908999529930448,-0.0057558033157256,0.0871517092090323,-0.0057599905858893,0.0844262172126673,-0.0053422401342906,0.0820669848657243,-0.0046567862900062,,,,,,,,,,,,,,,,,,
0.1036543576262074,0.1018949159852957,0.1007626793565905,0.1001234207698131,0.0989805120879391,0.0946089395097432,0.08550844502938,0.0777128551505976,0.0980666843049583,0.0921470954143929,0.0827531397176307,0.0968501460621993,0.089345506802848,0.0803092262976918,-0.0050735037650877,-0.0040854439403289,-0.0029191046131462,-0.002360267540294,-0.0023879585202167,-0.0046586627179227,-0.0058516548561094,-0.0035008846136856,-0.0028186281844036,-0.0055053490234811,-0.0054579240486735,-0.0034240688160833,-0.0059241042135546,-0.0047175054278623,2.0,02_8,92.7,2.0,spectroscopy,Spec_Batt2_Meas02_8_SOH92.7.csv,0.0989805120879391,-0.0023879585202167,0.0980666843049583,-0.0028186281844036,0.0968501460621993,-0.0034240688160833,0.0946089395097432,-0.0046586627179227,0.0921470954143929,-0.0055053490234811,0.089345506802848,-0.0059241042135546,0.08550844502938,-0.0058516548561094,0.0827531397176307,-0.0054579240486735,0.0803092262976918,-0.0047175054278623,,,,,,,,,,,,,,,,,,
0.1041023593797961,0.1025095255263401,0.1014742529802574,0.1009713766310108,0.0999778851226414,0.0967189893375262,0.0888023229234855,0.0817732678801871,0.0993274385338241,0.0946611488385691,0.0863113934919631,0.0985498264969261,0.0922600854972692,0.0840893911687933,-0.0048500925684265,-0.0038115141028844,-0.0026158035600407,-0.0020155726064639,-0.0019454212202839,-0.0037787906202446,-0.0053075734945263,-0.0030855930674232,-0.0022659051360678,-0.0046715291574268,-0.0049270027193244,-0.0026658165768942,-0.0052039983558144,-0.0042620174381218,5.0,05_8,80.7,5.0,spectroscopy,Spec_Batt5_Meas05_8_SOH80.7.csv,0.0999778851226414,-0.0019454212202839,0.0993274385338241,-0.0022659051360678,0.0985498264969261,-0.0026658165768942,0.0967189893375262,-0.0037787906202446,0.0946611488385691,-0.0046715291574268,0.0922600854972692,-0.0052039983558144,0.0888023229234855,-0.0053075734945263,0.0863113934919631,-0.0049270027193244,0.0840893911687933,-0.0042620174381218,,,,,,,,,,,,,,,,,,
0.1057496939811953,0.1040704007060906,0.1029179470276601,0.1023685250893675,0.1012898780665116,0.0971257133494518,0.0889225051664606,0.0816998515215737,0.1004374668802133,0.0949143966767207,0.0864269661054654,0.0992876570870408,0.0924254030049228,0.0841785748743968,-0.0049218926059223,-0.003975661274641,-0.0027943370757977,-0.0022066709920471,-0.0022860030696176,-0.0042811903424284,-0.0053456686447194,-0.0033751265391822,-0.0027414346997888,-0.0050077492400819,-0.0050487550170201,-0.0032353303374239,-0.0053616116884526,-0.0044740974111645,3.0,03_8,79.5,3.0,spectroscopy,Spec_Batt3_Meas03_8_SOH79.5.csv,0.1012898780665116,-0.0022860030696176,0.1004374668802133,-0.0027414346997888,0.0992876570870408,-0.0032353303374239,0.0971257133494518,-0.0042811903424284,0.0949143966767207,-0.0050077492400819,0.0924254030049228,-0.0053616116884526,0.0889225051664606,-0.0053456686447194,0.0864269661054654,-0.0050487550170201,0.0841785748743968,-0.0044740974111645,,,,,,,,,,,,,,,,,,
,,,,,,,0.001463,,,,,,,,,,,,,,,,,,,,,,,83.22775594,,company_battery,251202-13382_불량SOC100.csv,0.001378,0.035106,0.000353,0.034885,0.000135,0.0348,,,,,,,,,,,,,-0.000144,-0.000306,-0.000391,-0.000367,-0.000244,4.5e-05,0.000555,0.034655,0.03442,0.034164,0.033938,0.033751,0.033696,0.034009,unknown,0.0,23.87,0.035594
,,,,,,,0.001372,,,,,,,,,,,,,,,,,,,,,,,83.22975728,,company_battery,251202-13382_불량SOC100.csv,0.000608,0.034825,0.000477,0.03488,0.000121,0.034803,,,,,,,,,,,,,-0.00015,-0.000308,-0.000399,-0.000376,-0.000241,3.7e-05,0.000557,0.03465,0.034427,0.034175,0.033914,0.03375,0.033689,0.034032,unknown,0.0,23.97,0.035728
,,,,,,,0.001425,,,,,,,,,,,,,,,,,,,,,,,83.22975555,,company_battery,251202-13382_불량SOC100.csv,0.001342,0.0349,0.000297,0.034926,5.3e-05,0.034804,,,,,,,,,,,,,-0.000148,-0.000308,-0.0004,-0.000392,-0.000241,4.9e-05,0.00055,0.034653,0.034426,0.034172,0.03394,0.033733,0.033671,0.033992,unknown,0.0,23.97,0.035555
,,,,,,,0.001403,,,,,,,,,,,,,,,,,,,,,,,83.22815556,,company_battery,251202-13382_불량SOC100.csv,0.001343,0.034902,0.000297,0.03493,5.3e-05,0.034807,,,,,,,,,,,,,-0.000148,-0.000308,-0.000402,-0.000384,-0.000242,3.9e-05,0.000531,0.034657,0.034426,0.034175,0.033936,0.033728,0.033695,0.034023,unknown,0.0,23.89,0.035556
,,,,,,,0.001352,,,,,,,,,,,,,,,,,,,,,,,83.22975558,,company_battery,251202-13382_불량SOC100.csv,0.001336,0.034902,0.000298,0.034929,5.3e-05,0.034808,,,,,,,,,,,,,-0.000148,-0.000308,-0.000402,-0.000394,-0.000256,3.4e-05,0.000533,0.034657,0.034428,0.034175,0.033945,0.033755,0.033698,0.033998,unknown,0.0,23.97,0.035558
,,,,,,,0.001422,,,,,,,,,,,,,,,,,,,,,,,83.22775597,,company_battery,251202-13382_불량SOC100.csv,0.00134,0.034939,0.000299,0.034965,5.4e-05,0.034842,,,,,,,,,,,,,-0.000147,-0.000305,-0.000401,-0.000393,-0.000252,4.5e-05,0.000549,0.034637,0.034383,0.034126,0.033895,0.033688,0.033614,0.033959,unknown,0.0,23.87,0.035597
,,,,,,,0.001392,,,,,,,,,,,,,,,,,,,,,,,83.22975496,,company_battery,251202-13382_불량SOC100.csv,0.001338,0.034842,0.000296,0.034867,5.4e-05,0.034744,,,,,,,,,,,,,-0.000149,-0.000309,-0.000405,-0.000387,-0.000244,3.5e-05,0.000525,0.034594,0.034365,0.034118,0.033874,0.033667,0.033613,0.033944,unknown,0.0,23.97,0.035496
,,,,,,,0.00138,,,,,,,,,,,,,,,,,,,,,,,83.22815492,,company_battery,251202-13382_불량SOC100.csv,0.001329,0.034836,0.000298,0.034864,5.2e-05,0.034742,,,,,,,,,,,,,-0.000147,-0.000307,-0.000401,-0.000393,-0.000268,1.4e-05,0.000533,0.034591,0.034362,0.034103,0.033867,0.033674,0.033599,0.033909,unknown,0.0,23.89,0.035492
,,,,,,,0.001344,,,,,,,,,,,,,,,,,,,,,,,83.22815487,,company_battery,251202-13382_불량SOC100.csv,0.001338,0.034837,0.000296,0.034863,5.5e-05,0.034744,,,,,,,,,,,,,-0.000149,-0.000306,-0.000404,-0.000384,-0.000242,7e-06,0.000523,0.034587,0.034361,0.03411,0.033865,0.033662,0.033604,0.033934,unknown,0.0,23.89,0.035487
,,,,,,,0.00137,,,,,,,,,,,,,,,,,,,,,,,83.22975487,,company_battery,251202-13382_불량SOC100.csv,0.001332,0.034832,0.000298,0.034859,5.3e-05,0.034737,,,,,,,,,,,,,-0.000148,-0.000308,-0.000404,-0.000391,-0.000252,3.2e-05,0.000509,0.034586,0.034361,0.034105,0.033873,0.033661,0.033597,0.033905,unknown,0.0,23.97,0.035487
,,,,,,,0.001366,,,,,,,,,,,,,,,,,,,,,,,83.22955485,,company_battery,251202-13382_불량SOC100.csv,0.001337,0.034832,0.000297,0.034859,5.4e-05,0.034738,,,,,,,,,,,,,-0.000149,-0.000307,-0.000403,-0.000391,-0.000248,2.4e-05,0.000495,0.034587,0.034356,0.034105,0.033869,0.033653,0.033617,0.033924,unknown,0.0,23.96,0.035485
,,,,,,,0.001298,,,,,,,,,,,,,,,,,,,,,,,83.22955486,,company_battery,251202-13382_불량SOC100.csv,0.00133,0.03483,0.000299,0.034857,5.4e-05,0.034735,,,,,,,,,,,,,-0.000148,-0.000307,-0.000404,-0.000388,-0.000257,2.9e-05,0.000505,0.034584,0.034359,0.034104,0.03387,0.033681,0.03361,0.033915,unknown,0.0,23.96,0.035486
,,,,,,,0.001311,,,,,,,,,,,,,,,,,,,,,,,83.22815484,,company_battery,251202-13382_불량SOC100.csv,0.001333,0.034829,0.000298,0.034855,5.3e-05,0.034735,,,,,,,,,,,,,-0.000147,-0.000306,-0.000403,-0.000389,-0.000253,1.8e-05,0.000496,0.034582,0.034358,0.034104,0.03387,0.033663,0.033586,0.033887,unknown,0.0,23.89,0.035484
,,,,,,,0.001341,,,,,,,,,,,,,,,,,,,,,,,83.22955484,,company_battery,251202-13382_불량SOC100.csv,0.001336,0.034831,0.000297,0.034857,5.5e-05,0.034737,,,,,,,,,,,,,-0.000147,-0.000306,-0.000403,-0.000393,-0.000255,1.2e-05,0.00047,0.034587,0.03436,0.034107,0.033872,0.033655,0.033619,0.033935,unknown,0.0,23.96,0.035484
,,,,,,,0.001324,,,,,,,,,,,,,,,,,,,,,,,83.22955486,,company_battery,251202-13382_불량SOC100.csv,0.001329,0.03483,0.000299,0.034858,5.4e-05,0.034739,,,,,,,,,,,,,-0.000145,-0.000308,-0.0004,-0.000395,-0.000262,1.9e-05,0.000515,0.034589,0.03436,0.034107,0.033873,0.033689,0.033626,0.0339,unknown,0.0,23.96,0.035486
,,,,,,,0.001352,,,,,,,,,,,,,,,,,,,,,,,83.22955486,,company_battery,251202-13382_불량SOC100.csv,0.001331,0.03483,0.000298,0.034857,5.5e-05,0.034736,,,,,,,,,,,,,-0.000145,-0.000307,-0.000401,-0.000395,-0.000256,2.3e-05,0.000494,0.034585,0.034356,0.034112,0.033877,0.033683,0.033598,0.03392,unknown,0.0,23.96,0.035486
,,,,,,,0.001284,,,,,,,,,,,,,,,,,,,,,,,83.22935484,,company_battery,251202-13382_불량SOC100.csv,0.001334,0.034831,0.000298,0.034857,5.4e-05,0.034737,,,,,,,,,,,,,-0.000145,-0.000307,-0.000402,-0.000392,-0.000252,1.7e-05,0.000486,0.034587,0.034362,0.034113,0.033877,0.033665,0.033605,0.03392,unknown,0.0,23.95,0.035484
,,,,,,,0.001335,,,,,,,,,,,,,,,,,,,,,,,83.22775487,,company_battery,251202-13382_불량SOC100.csv,0.001327,0.03483,0.0003,0.034859,5.4e-05,0.034739,,,,,,,,,,,,,-0.000145,-0.000307,-0.0004,-0.000396,-0.000269,1e-05,0.000497,0.034588,0.034358,0.034105,0.033872,0.033691,0.033629,0.033899,unknown,0.0,23.87,0.035487
,,,,,,,0.001341,,,,,,,,,,,,,,,,,,,,,,,83.22955486,,company_battery,251202-13382_불량SOC100.csv,0.00133,0.034831,0.000299,0.034858,5.5e-05,0.034738,,,,,,,,,,,,,-0.000146,-0.000305,-0.000402,-0.000397,-0.000266,1.6e-05,0.000515,0.034588,0.034363,0.034104,0.033879,0.033683,0.033615,0.03392,unknown,0.0,23.96,0.035486
